0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,sff_bar_1x2,sff_bar_2x1,sff_bar_1x3,sff_bar_3x1,sff_block_2x2,sff_block_3x3,sff_block_2x3,sff_block_3x2,sff_L_2x2_up_right,sff_pixel_1x1,bucket,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Class 0,Class 1,Class 2,Class 3
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0.688888889,0.644444444,0.6,0.6,0.555555556,0.375,0.444444444,0.5,0.049382716,0.76,2,4.773300171,1.290766223,1.053455885,1.92625565,-1.337984913,-0.290594364,0.063390023,-0.956660075,-0.06161015,-0.481310037,1.302580965,-0.911131197,1.218013138,-0.662109946,1.215934741,0.044888102,-0.622343979,0,0,1,0
1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0.2,0.311111111,0.1,0.25,0.037037037,0,0.027777778,0,0.074074074,0.44,2,-5.544186016,0.60368154,1.601858287,1.758593739,0.433478357,0.238460916,2.6248163,-1.17157992,0.780170992,-0.061200462,-0.530232464,0.648049298,-1.275201612,0.341007511,0.037301692,0.978193354,-1.498462676,0,0,1,0
1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0.466666667,0.4,0.35,0.25,0.283950617,0.0625,0.138888889,0.166666667,0.049382716,0.56,2,-1.538945507,-2.40862697,-1.176353125,1.635641888,0.683332826,0.075124096,0.71905232,0.851918971,1.460576808,-0.541334312,-2.280510196,0.24450909,-0.874949685,-0.464815906,-0.213234386,-0.072916263,-1.835138881,0,0,1,0
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0.577777778,0.511111111,0.45,0.4,0.382716049,0.1875,0.277777778,0.25,0.061728395,0.68,2,1.029016529,2.643438434,0.356116663,-0.090622089,-1.378529565,0.372546437,0.157967617,-0.249040672,0.188217983,-1.640523639,-0.948680744,-0.865499541,2.015736928,0.059179952,-1.021129034,0.035190863,-0.210875017,0,0,1,0
1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0.466666667,0.466666667,0.25,0.35,0.259259259,0.0625,0.111111111,0.166666667,0.086419753,0.64,2,-1.512242127,-3.380745816,0.092484417,-0.928576479,-0.753422798,0.160352649,2.004208848,0.214742487,-0.357639736,1.942284883,0.792430271,0.835876386,-0.692191402,-0.228547381,0.23948634,2.130309038,0.000240592,0,0,1,0
1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0.4,0.333333333,0.3,0.25,0.135802469,0,0.055555556,0.083333333,0.086419753,0.56,0,-3.16332002,-2.218666847,0.738272838,-0.869608877,-2.96153763,-0.305403582,0.930619504,0.271076463,1.175491344,0.812706353,0.766668111,0.139772148,1.330167132,0.92880324,-0.633845737,1.120847382,1.079068807,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0.666666667,0.688888889,0.55,0.6,0.580246914,0.4375,0.5,0.472222222,0.049382716,0.76,2,5.111683512,0.928678153,0.347592037,-1.70149353,-0.766656965,1.040272371,0.279695964,-0.331096249,1.590878157,1.144332285,0.135801826,-1.207419249,0.630497353,0.559478794,-0.839161336,-0.494138221,-0.004587684,0,0,1,0
1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0.466666667,0.4,0.35,0.3,0.283950617,0.125,0.194444444,0.166666667,0.061728395,0.56,1,-1.52862053,-1.358584671,1.772600366,0.983070472,0.437783274,1.692884828,0.612506359,-1.762085093,0.361694813,1.315912313,0.135148999,1.400706244,-0.158426708,-0.833219434,0.625996131,-0.241072543,-0.930094384,0,1,0,0
1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0.444444444,0.466666667,0.25,0.35,0.283950617,0,0.055555556,0.194444444,0.049382716,0.6,0,-2.019355058,-2.517164698,0.638834198,-1.578808937,-0.008125607,0.724614387,0.273310995,0.952140997,-1.565968706,2.265794356,-0.903680572,-1.330271116,0.013210685,-1.401900844,0.824959132,-0.266797244,-0.554220683,1,0,0,0
1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0.555555556,0.511111111,0.45,0.35,0.358024691,0.25,0.333333333,0.277777778,0.086419753,0.68,2,1.214254661,1.366274936,-0.654535379,1.689298183,-0.102026328,-0.744679425,-0.365336549,0.79666352,1.856291637,0.176098556,1.321450725,0.175661216,1.24071474,-0.057899748,1.334275043,0.61285048,1.726590039,0,0,1,0
1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0.555555556,0.466666667,0.5,0.3,0.308641975,0.0625,0.222222222,0.166666667,0.074074074,0.68,2,0.398479144,-0.17605684,-3.59914429,1.420993895,0.005503032,-2.1980789,-0.334781118,-0.218636326,0.689814873,-0.23254069,-0.111915419,-0.059937069,0.021408902,0.367328476,-0.964676334,0.608535651,-0.664078008,0,0,1,0
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.844444444,0.822222222,0.8,0.75,0.777777778,0.625,0.722222222,0.694444444,0.024691358,0.88,3,8.769024421,-0.734963579,2.56066112,0.272927079,-0.05835406,-0.592618302,0.179706075,0.448947468,-1.414587392,0.43168854,-1.364783964,0.290385508,0.006709878,0.052710308,0.587075994,-1.377365107,-0.120609053,0,0,0,1
1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0.688888889,0.666666667,0.65,0.55,0.580246914,0.4375,0.527777778,0.5,0.061728395,0.76,2,5.161521158,-0.839809147,0.385681113,0.762482587,1.787309094,1.601834671,0.647423966,0.283718756,0.599513829,-2.041745853,0.475826375,-0.472483375,-0.683474233,0.021794453,-0.322054416,-0.349745844,-0.718824051,0,0,1,0
1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0.444444444,0.511111111,0.3,0.4,0.283950617,0.0625,0.166666667,0.138888889,0.086419753,0.64,2,-0.737122576,0.797871969,-2.119494314,-2.027623141,1.213187471,1.653805273,0.260991525,0.597091744,0.359935249,-0.136462734,0.447383313,1.267221476,1.500147434,-0.163067679,0.773507363,1.21622965,-0.649726059,0,0,1,0
1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.777777778,0.688888889,0.75,0.5,0.604938272,0.3125,0.555555556,0.388888889,0.049382716,0.84,2,5.738703113,-0.27857543,-1.357059413,2.240493341,0.9874935,-0.349406757,-0.327844972,0.126589651,-0.025400374,-0.377540191,-1.568602025,0.412680256,0.0219907,-0.794119787,-0.665260727,1.093623796,1.106987288,0,0,1,0
1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0.555555556,0.644444444,0.3,0.6,0.407407407,0,0.111111111,0.333333333,0.074074074,0.76,2,1.433458346,0.520695639,-1.890606266,-1.252541943,-2.19001798,2.273269845,-1.242489618,0.032464437,-1.886083333,-0.389713367,0.285272079,-0.061417978,-0.396107076,-0.764352341,0.22656376,0.95399269,0.74130181,0,0,1,0
1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0.333333333,0.288888889,0.3,0.15,0.111111111,0,0.111111111,0,0.061728395,0.48,0,-4.082036239,3.278411761,-0.169496045,1.14980486,1.963012564,1.42873423,-0.619892201,1.2699305,1.007816313,-0.417393717,-0.014085144,-1.938330547,-1.38257379,-1.218301525,-0.067956753,0.36366086,-0.298257308,1,0,0,0
1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0.533333333,0.377777778,0.45,0.2,0.283950617,0.0625,0.166666667,0.138888889,0.049382716,0.6,0,-0.772616553,0.380187967,-2.40786553,1.779375269,0.940251101,1.144064304,0.107791299,0.614714777,2.167786804,1.11597825,-1.371846341,0.064340958,0.415834528,-1.163721631,0.480541661,0.318736561,-0.966836281,1,0,0,0
1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0.577777778,0.555555556,0.55,0.45,0.382716049,0.25,0.333333333,0.305555556,0.086419753,0.72,3,2.251047703,0.41930519,-1.393112453,1.034206801,2.012124247,-0.325322883,1.067649827,1.70090153,1.358126203,0.026829739,1.55236472,0.377900282,0.397903007,-0.476037891,-1.568712769,-0.125035559,0.074483381,0,0,0,1
1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0.577777778,0.555555556,0.5,0.4,0.432098765,0.125,0.333333333,0.25,0.061728395,0.68,2,0.944339203,-2.80526058,1.711948873,1.492812398,-0.154383827,0.479685052,1.121602077,0.422654013,-0.828686882,0.008106595,-0.518222955,-1.227500006,1.718353819,0.603992939,0.334770939,0.603871481,0.021447264,0,0,1,0
1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0.422222222,0.466666667,0.35,0.35,0.259259259,0.0625,0.166666667,0.166666667,0.074074074,0.6,2,-1.187202189,-3.323187963,1.113066645,-1.985042256,1.41322983,-0.914000302,-0.7779295,-0.704012987,0.651038078,-0.050492345,1.445644163,-0.800822022,-0.79509669,-0.680285871,-0.646008554,1.261755455,0.240030878,0,0,1,0
1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0.577777778,0.444444444,0.45,0.35,0.308641975,0.1875,0.194444444,0.25,0.061728395,0.68,3,0.474639316,-1.667581776,0.731346522,-0.105444364,-1.695121441,-2.874408088,0.897514994,-1.25244566,-0.180693702,-0.046239315,0.48085666,0.930385477,0.165004131,-0.059738893,0.824747248,-0.201021774,0.2263007,0,0,0,1
1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.422222222,0.488888889,0.35,0.45,0.333333333,0.25,0.305555556,0.277777778,0.037037037,0.56,2,0.462566486,1.0498055,0.709733473,-0.920674726,-1.764845616,0.906659123,1.023469794,-1.304264967,3.0013171,0.347730325,-0.82985644,-0.232036914,0.772138894,0.090241002,1.088127831,-0.770402361,-0.463251592,0,0,1,0
1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0.511111111,0.488888889,0.4,0.35,0.333333333,0.25,0.305555556,0.277777778,0.074074074,0.64,2,0.614103025,0.797009257,0.098622292,1.537255098,-0.225348568,-0.918562154,-0.461259527,0.828396955,2.098298266,-0.065629707,0.604577639,0.417491206,0.660742087,0.277314809,2.000742029,-0.34476084,1.504276215,0,0,1,0
1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0.466666667,0.4,0.4,0.3,0.283950617,0.125,0.25,0.166666667,0.049382716,0.56,1,-0.957834847,-0.560523231,2.227973247,-1.02944201,-2.167403389,0.544434365,0.68467722,-0.72722573,1.837222111,1.128011308,0.277357169,-0.341207615,0.197051933,0.605629977,-0.539857625,-1.160507883,-0.943322288,0,1,0,0
1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0.711111111,0.666666667,0.65,0.55,0.604938272,0.375,0.527777778,0.472222222,0.049382716,0.76,3,4.987793952,-0.112293112,1.07733057,1.609916992,0.231979684,1.878919633,-0.482222332,-0.012936561,0.563083957,-0.087450852,-0.632553983,0.123501379,0.236973764,0.171042271,0.83367959,-0.546876258,0.746737255,0,0,0,1
1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0.622222222,0.511111111,0.55,0.4,0.382716049,0.25,0.277777778,0.305555556,0.074074074,0.72,3,1.857053027,-0.759558608,0.02014571,0.905240022,0.003792178,-0.963627334,1.776184533,1.907000699,1.289938205,0.254648644,0.107580729,0.574164555,-0.508884888,0.082220268,-0.503543294,-1.416414892,0.542034604,0,0,0,1
1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0.244444444,0.422222222,0.15,0.35,0.111111111,0,0.055555556,0.055555556,0.074074074,0.52,0,-3.719746713,0.390708214,0.244099892,-2.347354364,1.03679074,0.401026447,-2.403599746,0.238026915,-0.265674435,-0.080640913,1.259554219,0.530439548,-0.465874111,-0.984815665,0.20796109,-1.875306689,-0.931241256,1,0,0,0
1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0.511111111,0.466666667,0.4,0.4,0.259259259,0.125,0.166666667,0.222222222,0.074074074,0.68,2,0.01923529,-1.589041673,-1.353189509,-0.607264293,-0.022298391,-1.891884721,-0.717284238,-2.044414644,-0.261781844,-0.414409189,-0.518916002,1.444340602,-0.221640624,1.827247173,-0.835825522,-0.074472927,-0.205233323,0,0,1,0
1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0.355555556,0.2,0.25,0.15,0.037037037,0,0,0.027777778,0.074074074,0.48,0,-5.060708476,-0.669119168,1.775035619,-0.136907339,-2.017433183,-0.158430307,1.962651002,1.714108207,1.004968586,1.087305033,0.29780423,0.113187638,0.287693524,-1.637762497,0.378381744,1.188789908,-0.958933802,1,0,0,0
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0.355555556,0.355555556,0.25,0.15,0.160493827,0,0.027777778,0.083333333,0.086419753,0.52,2,-4.038294311,-1.770857665,-1.288913875,1.075031061,1.208615773,0.725203062,0.715638327,1.103475497,-0.875826031,-1.507076198,-0.234524441,0.512106933,1.034295047,0.453502098,0.837755566,-0.757942812,-0.721299921,0,0,1,0
1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0.511111111,0.355555556,0.4,0.25,0.185185185,0,0.083333333,0.111111111,0.074074074,0.64,2,-1.532460189,-1.028415564,-2.125543416,-0.412259684,0.589215453,0.306181574,-0.861899752,-3.164509252,-0.381193465,-1.048551882,0.140431296,-0.941868076,-0.704071475,0.464092798,-0.563928113,-1.049007869,0.082277588,0,0,1,0
1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.644444444,0.555555556,0.5,0.3,0.407407407,0,0.222222222,0.166666667,0.061728395,0.76,2,1.118052138,-0.358585605,-2.694602983,0.668044087,1.204815899,1.777180199,0.17820848,-0.814732988,-2.096905369,-0.323885534,-0.943095872,-0.82533864,-0.537869285,-1.512107176,-0.55352395,-0.027289627,-0.634275917,0,0,1,0
1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0.422222222,0.4,0.3,0.25,0.185185185,0,0.138888889,0,0.086419753,0.6,2,-2.96422652,2.512397263,-0.037177722,1.259179456,-0.626828979,-0.329622566,2.064643521,-0.412586291,-1.627766907,-0.849463972,-0.58844298,1.677758762,-0.426729726,0.06495907,1.092294389,1.513010489,-0.226966716,0,0,1,0
1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0.466666667,0.377777778,0.35,0.15,0.209876543,0,0.111111111,0.055555556,0.086419753,0.6,0,-2.427128675,0.861025158,-2.013233325,1.369079993,1.295687282,2.083784789,1.254249262,-0.562181023,0.537169975,1.266869423,0.386015855,-0.301936605,0.977316577,-0.222235533,0.511480048,-0.338179454,0.697405632,1,0,0,0
1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0.555555556,0.511111111,0.4,0.4,0.358024691,0,0.166666667,0.222222222,0.061728395,0.68,2,0.078799535,-2.807885644,1.488085258,-0.2876795,-2.826170374,0.888501198,-0.394666463,0.986061096,-0.282298156,0.852710975,0.40959347,-0.781677123,-0.068365115,0.949398932,-0.803581805,1.582517691,-0.068306251,0,0,1,0
1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0.377777778,0.444444444,0.25,0.35,0.234567901,0.125,0.138888889,0.166666667,0.061728395,0.56,2,-1.946932515,-1.251832592,1.337849307,1.51127641,1.297154624,-0.596138724,-1.925748017,-1.010447087,0.716036735,1.013359595,-0.081836609,1.044283378,0.178784565,-0.040169504,1.023890094,-0.302818262,0.19024983,0,0,1,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0.333333333,0.288888889,0.2,0.2,0.160493827,0,0,0.111111111,0.049382716,0.44,1,-4.352769703,-3.224151884,-1.210262964,1.915676518,-1.246240835,0.730222715,-0.505655727,0.888679686,0.635592048,0.89119295,-1.514195531,-0.930396064,-0.511566466,-0.865462159,1.022947697,1.080002703,-0.70653548,0,1,0,0
1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0.511111111,0.533333333,0.35,0.4,0.333333333,0.0625,0.138888889,0.222222222,0.074074074,0.68,2,-0.288548514,-2.488243114,-0.863547912,-1.289656574,1.723681261,-0.381176917,1.794709903,0.886741212,-1.718969029,0.199584758,0.143417716,-0.016104284,-0.762317072,0.881741333,0.395071623,-0.374846338,-0.528268067,0,0,1,0
1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.355555556,0.377777778,0.3,0.3,0.185185185,0.125,0.166666667,0.138888889,0.074074074,0.52,1,-2.375429262,1.192468166,1.245433728,-1.234241977,-1.966595055,-0.017604641,1.656070886,-0.436111221,2.214931309,0.674206197,0.373194916,0.868037661,-0.161953064,0.77855888,-0.29164582,-0.6419203,-0.247296786,0,1,0,0
1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0.333333333,0.377777778,0.2,0.3,0.111111111,0,0.055555556,0.055555556,0.074074074,0.56,2,-3.626690738,-2.239305241,0.754664699,-0.037565279,0.578417787,-2.812598271,0.349829674,-1.668636712,-0.354639776,0.955702303,-0.159494955,0.364830101,1.723731758,-0.090397832,-0.415405188,0.542328136,0.259570657,0,0,1,0
1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0.577777778,0.466666667,0.5,0.2,0.333333333,0,0.222222222,0.083333333,0.074074074,0.68,1,-0.28666109,0.36650845,-2.66276589,2.128704042,0.297853461,0.855857029,0.436545787,0.946522133,0.266543793,1.300411771,-0.101938256,-0.837698194,0.974696142,0.807015579,1.258856914,0.004198411,1.699740222,0,1,0,0
1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0.466666667,0.466666667,0.3,0.35,0.259259259,0.0625,0.166666667,0.166666667,0.086419753,0.64,3,-1.511700935,3.380677844,-0.514524545,-0.327506857,-0.733015228,-0.404824707,2.356598104,0.457990759,-1.961596139,0.370336418,0.455860245,-0.009225894,-1.364266223,-1.735940723,-0.186416983,0.817357156,0.027413426,0,0,0,1
1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0.511111111,0.466666667,0.35,0.35,0.308641975,0,0.166666667,0.166666667,0.074074074,0.64,2,-1.182813198,-3.266691797,0.269425534,0.592360983,-1.759860544,1.019263096,0.717257459,0.672408959,-1.636990393,1.698471742,0.980923405,-1.470105885,-0.515606277,0.993810969,0.412315504,0.871712475,0.158402182,0,0,1,0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0.577777778,0.622222222,0.5,0.55,0.50617284,0.4375,0.472222222,0.472222222,0.049382716,0.68,2,3.817589318,0.062479082,1.075587978,-1.172505289,0.99655354,1.288841251,0.910528015,-0.107306258,2.127523488,-0.850524472,0.433652026,-1.070641444,0.263524976,0.315451748,1.296989339,-0.929170295,0.152931824,0,0,1,0
1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0.511111111,0.577777778,0.4,0.5,0.382716049,0.25,0.305555556,0.333333333,0.074074074,0.68,2,1.884452462,-0.480983017,-0.943108259,-2.352349257,0.7608542,-1.024174471,0.117654951,-1.173525553,1.186210734,-2.443207461,0.605764241,0.049334564,0.03232147,0.515123157,0.467331222,0.266512477,0.139007015,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0.822222222,0.822222222,0.75,0.8,0.75308642,0.6875,0.722222222,0.722222222,0.049382716,0.88,2,9.167507531,0.02874896,0.469169724,0.471532998,-1.110748479,0.719546543,1.687912927,0.209869157,-0.11667286,0.346514628,1.065591123,-0.924425086,-0.940822917,-0.484730717,-0.519123161,0.255405109,-1.318248984,0,0,1,0
1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0.466666667,0.355555556,0.4,0.3,0.185185185,0.125,0.138888889,0.166666667,0.049382716,0.6,0,-1.520727517,-1.149927288,1.354083304,-0.050329865,0.064216848,-1.817390544,-1.385883658,-2.502195728,-0.279408201,0.52640412,-0.588467532,0.454299529,1.181452665,1.177292999,-0.886784476,-1.120001733,-1.155544916,1,0,0,0
1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0.466666667,0.444444444,0.3,0.25,0.234567901,0,0.083333333,0.111111111,0.086419753,0.64,2,-2.037645079,0.156935106,-1.36297894,0.841550949,1.742228204,0.89704653,1.573142729,-1.142733999,-0.96093376,0.270649203,-0.293937886,0.782297845,0.557414016,-0.665361297,0.256525285,-1.351163389,0.853197168,0,0,1,0
1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0.377777778,0.4,0.2,0.2,0.185185185,0,0.083333333,0,0.086419753,0.56,2,-3.933281024,1.01665448,2.316614729,0.53248974,1.648936347,0.067229898,0.107105664,0.593854436,-1.557960675,-2.387209631,-0.412134701,1.117823532,-0.595705871,-0.32514006,-0.571979072,1.088984313,-0.077235723,0,0,1,0
1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0.577777778,0.644444444,0.45,0.55,0.481481481,0.1875,0.333333333,0.361111111,0.049382716,0.72,3,2.233688185,0.787460502,2.687416228,0.255780498,0.67658707,0.225508017,-0.630142115,0.008488379,-0.891010527,1.184263313,-1.025288984,1.332382594,-0.455182193,-0.134532701,-0.14503318,-0.59229912,0.52657391,0,0,0,1
1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.422222222,0.355555556,0.3,0.25,0.185185185,0.0625,0.083333333,0.111111111,0.074074074,0.56,2,-2.665192056,-0.260615169,1.183554035,0.447497065,-2.765878307,0.271831491,-0.908179406,1.866829514,0.908353681,0.669849909,0.632039745,1.07812421,0.256011578,0.268961773,-0.631421919,-0.663399363,-0.617912754,0,0,1,0
1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0.466666667,0.444444444,0.3,0.35,0.234567901,0.125,0.138888889,0.222222222,0.086419753,0.64,2,-0.91020413,-1.989857468,-0.114830605,-1.711146969,-1.128476641,-0.917974139,-0.805022573,-1.126317301,0.976581117,-1.263333846,-0.078095316,1.025374954,-0.007780941,1.287492439,0.791218929,1.12012027,1.668116962,0,0,1,0
1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0.288888889,0.333333333,0.2,0.2,0.111111111,0,0,0.055555556,0.074074074,0.48,0,-4.50352084,-1.417539667,1.994534989,-2.217404823,0.257359216,0.234428552,-1.590754875,0.638780366,0.748154352,-0.855145036,1.042281284,-0.408244805,1.432942772,-1.511433924,0.849401065,0.890155281,-0.734869748,1,0,0,0
1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0.511111111,0.6,0.25,0.5,0.358024691,0,0.111111111,0.222222222,0.074074074,0.72,2,0.320421325,0.28251975,-2.539563455,-1.97476148,-1.374310112,2.014317975,-0.207502915,-0.168607332,-1.781196065,1.549344306,0.790844715,-0.117836084,-1.037902088,-0.415204809,-0.36557766,0.417420378,-1.020064083,0,0,1,0
1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0.511111111,0.466666667,0.35,0.3,0.308641975,0,0.166666667,0.111111111,0.074074074,0.64,2,-1.296141455,3.456165226,0.527087272,1.322157804,-0.308356977,1.175882881,-0.451623912,0.089161461,-0.727153782,-1.587578462,-1.01177041,-0.344566816,0.272032705,0.10727087,-1.708450224,1.300785818,-0.312077276,0,0,1,0
1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0.444444444,0.444444444,0.25,0.25,0.209876543,0,0.083333333,0.027777778,0.111111111,0.64,2,-2.83729086,1.608949847,-0.819826031,0.067684866,0.079172413,0.784709954,2.17632994,1.112275785,-1.759879388,-0.032192143,1.330096868,-0.118552881,-0.076610646,0.044028902,-0.527645538,-1.641594476,-0.25579881,0,0,1,0
1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0.422222222,0.377777778,0.3,0.2,0.160493827,0,0.111111111,0,0.098765432,0.6,2,-3.255844722,3.173789876,-0.993511712,0.915521286,-0.663287162,-0.200693407,0.746301125,-0.661722042,-1.790062727,0.340811969,0.0976012,2.122279421,0.03352747,0.294614879,-1.640850845,2.078722309,-0.956576226,0,0,1,0
1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0.466666667,0.488888889,0.4,0.35,0.283950617,0.0625,0.194444444,0.166666667,0.049382716,0.64,2,-0.524036706,-2.354950922,-1.147582448,1.052842002,0.512850655,-2.561295721,-1.214090841,0.42056577,-0.464005928,0.295068484,-1.568207706,1.216237109,-0.933905384,-0.195383373,0.13369658,0.280401278,-1.475593222,0,0,1,0
1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0.444444444,0.355555556,0.3,0.25,0.209876543,0.0625,0.083333333,0.083333333,0.086419753,0.56,2,-2.813437383,0.211812447,2.059663995,1.903966953,-1.938667235,0.114536406,0.245175086,0.624945052,0.679620876,-0.977152799,0.71931375,0.587990984,0.532202715,0.675179448,-1.098194086,-0.233957025,0.180227744,0,0,1,0
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0.644444444,0.555555556,0.5,0.35,0.407407407,0.0625,0.222222222,0.222222222,0.074074074,0.76,2,1.599181397,0.084447663,-3.052566469,0.906312034,-0.456497837,-0.072908717,0.297646568,2.186550977,0.147817873,1.145554117,-0.402276559,0.406914062,-0.051649933,0.856066554,0.053230653,1.278144824,0.011333819,0,0,1,0
1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0.466666667,0.4,0.4,0.25,0.234567901,0,0.138888889,0.111111111,0.074074074,0.6,2,-1.586972555,-0.603348998,-3.403172202,1.450048408,-1.70896519,-0.323699117,1.321228342,0.00684186,0.116587286,-1.083266977,-0.546359011,-0.515509478,-0.463947524,0.42932756,0.693472047,-0.619699756,0.199048929,0,0,1,0
