File name,Stress Value,bracket
unitcell_row_4759.png,3070.27,2
unitcell_row_4760.png,3054.34,2
unitcell_row_4761.png,3398.65,2
unitcell_row_4762.png,2377.92,1
unitcell_row_4763.png,3053.63,2
unitcell_row_4764.png,2902.95,2
unitcell_row_4765.png,3016.51,2
unitcell_row_4766.png,2964.3,2
unitcell_row_4767.png,1984.34,1
unitcell_row_4768.png,3785.54,3
unitcell_row_4769.png,1928.5,1
unitcell_row_4770.png,3313.95,2
unitcell_row_4771.png,3634.2,3
unitcell_row_4772.png,4381.45,3
unitcell_row_4773.png,2967.01,2
unitcell_row_4774.png,1111.96,0
unitcell_row_4775.png,2980.64,2
unitcell_row_4776.png,3047.16,2
unitcell_row_4777.png,3356.13,2
unitcell_row_4778.png,2704.93,2
unitcell_row_4779.png,2905.52,2
unitcell_row_4780.png,2839.63,2
unitcell_row_4781.png,3222.8,2
unitcell_row_4782.png,3477.09,2
unitcell_row_4783.png,2596.99,2
unitcell_row_4784.png,1586.78,1
unitcell_row_4785.png,2233.04,1
unitcell_row_4786.png,3136.55,2
unitcell_row_4787.png,2645.01,2
unitcell_row_4788.png,2766.95,2
unitcell_row_4789.png,3204.89,2
unitcell_row_4790.png,3069.41,2
unitcell_row_4791.png,3859.21,3
unitcell_row_4792.png,2320.92,1
unitcell_row_4793.png,3397.34,2
unitcell_row_4794.png,3777.14,3
unitcell_row_4795.png,2368.56,1
unitcell_row_4796.png,2971.48,2
unitcell_row_4797.png,2404.79,1
unitcell_row_4798.png,2696.77,2
unitcell_row_4799.png,1383.62,0
unitcell_row_4800.png,2819.17,2
unitcell_row_4801.png,2705.09,2
unitcell_row_4802.png,3023.33,2
unitcell_row_4803.png,2957.36,2
unitcell_row_4804.png,2973.69,2
unitcell_row_4805.png,2969.97,2
unitcell_row_4806.png,3767.92,3
unitcell_row_4807.png,3695.16,3
unitcell_row_4808.png,1662.49,1
unitcell_row_4809.png,2975.53,2
unitcell_row_4810.png,2805.28,2
unitcell_row_4811.png,3109.99,2
unitcell_row_4812.png,1218.24,0
unitcell_row_4813.png,2944.81,2
unitcell_row_4814.png,3447.99,2
unitcell_row_4815.png,2325.46,1
unitcell_row_4816.png,2672.43,2
unitcell_row_4817.png,2319.3,1
unitcell_row_4818.png,3429.62,2
unitcell_row_4819.png,2883.46,2
unitcell_row_4820.png,2415.01,1
unitcell_row_4821.png,2551.74,2
unitcell_row_4822.png,3010.76,2
unitcell_row_4823.png,3344.21,2
unitcell_row_4824.png,2894.56,2
unitcell_row_4825.png,2897.38,2
unitcell_row_4826.png,4056.91,3
unitcell_row_4827.png,2771.01,2
unitcell_row_4828.png,4007.06,3
unitcell_row_4829.png,3184.98,2
unitcell_row_4830.png,1954.12,1
unitcell_row_4831.png,2786.27,2
unitcell_row_4832.png,3251.51,2
unitcell_row_4833.png,3789.32,3
unitcell_row_4834.png,3230.55,2
unitcell_row_4835.png,3879.16,3
unitcell_row_4836.png,2737.65,2
unitcell_row_4837.png,4122.78,3
unitcell_row_4838.png,2229.3,1
unitcell_row_4839.png,3644.09,3
unitcell_row_4840.png,3428.63,2
unitcell_row_4841.png,3106.27,2
unitcell_row_4842.png,2796.14,2
unitcell_row_4843.png,2452.05,1
unitcell_row_4844.png,2697.14,2
unitcell_row_4845.png,3407.73,2
unitcell_row_4846.png,766.287,0
unitcell_row_4847.png,2832.89,2
unitcell_row_4848.png,2504.43,2
unitcell_row_4849.png,2756.38,2
unitcell_row_4850.png,3252.56,2
unitcell_row_4851.png,3336.11,2
unitcell_row_4852.png,2814.99,2
unitcell_row_4853.png,2771.75,2
unitcell_row_4854.png,3655.19,3
unitcell_row_4855.png,2897.7,2
unitcell_row_4856.png,3318.48,2
unitcell_row_4857.png,2482.02,1
unitcell_row_4858.png,2594.57,2
unitcell_row_4859.png,4054.39,3
unitcell_row_4860.png,2687.56,2
unitcell_row_4861.png,3326.01,2
unitcell_row_4862.png,2727.75,2
unitcell_row_4863.png,3009.2,2
unitcell_row_4864.png,721.388,0
unitcell_row_4865.png,3359.83,2
unitcell_row_4866.png,1334.29,0
unitcell_row_4867.png,823.237,0
unitcell_row_4868.png,2437.19,1
unitcell_row_4869.png,2561.25,2
unitcell_row_4870.png,3461.73,2
unitcell_row_4871.png,2775.55,2
unitcell_row_4872.png,3154.57,2
unitcell_row_4873.png,2471.8,1
unitcell_row_4874.png,2413.53,1
unitcell_row_4875.png,3393.36,2
unitcell_row_4876.png,3418.3,2
unitcell_row_4877.png,2704.61,2
unitcell_row_4878.png,2413.57,1
unitcell_row_4879.png,2969.13,2
unitcell_row_4880.png,2954.17,2
unitcell_row_4881.png,952.878,0
unitcell_row_4882.png,2143.07,1
unitcell_row_4883.png,1454.41,0
unitcell_row_4884.png,2890.11,2
unitcell_row_4885.png,3341.88,2
unitcell_row_4886.png,2580.28,2
unitcell_row_4887.png,2624.27,2
unitcell_row_4888.png,2822.93,2
unitcell_row_4889.png,2722.6,2
unitcell_row_4890.png,922.134,0
unitcell_row_4891.png,2944.19,2
unitcell_row_4892.png,2610.59,2
unitcell_row_4893.png,2925.53,2
unitcell_row_4894.png,3302.57,2
unitcell_row_4895.png,2972.28,2
unitcell_row_4896.png,3448.46,2
unitcell_row_4897.png,2779.6,2
unitcell_row_4898.png,2921.46,2
unitcell_row_4899.png,3379.77,2
unitcell_row_4900.png,2349.82,1
unitcell_row_4901.png,2736.51,2
unitcell_row_4902.png,2695.58,2
unitcell_row_4903.png,2656.31,2
unitcell_row_4904.png,3104.76,2
unitcell_row_4905.png,2766.91,2
unitcell_row_4906.png,2865.76,2
unitcell_row_4907.png,3338.01,2
unitcell_row_4908.png,3208.03,2
unitcell_row_4909.png,2854.28,2
unitcell_row_4910.png,3210.17,2
unitcell_row_4911.png,2858.7,2
unitcell_row_4912.png,3108.25,2
unitcell_row_4913.png,2060.58,1
unitcell_row_4914.png,2731.9,2
unitcell_row_4915.png,3319.99,2
unitcell_row_4916.png,3012.59,2
unitcell_row_4917.png,2826.89,2
unitcell_row_4918.png,2759.29,2
unitcell_row_4919.png,2664.98,2
unitcell_row_4920.png,3256.5,2
unitcell_row_4921.png,3033.75,2
unitcell_row_4922.png,2647.01,2
unitcell_row_4923.png,3180.1,2
unitcell_row_4924.png,2911.65,2
unitcell_row_4925.png,3073.93,2
unitcell_row_4926.png,3183.79,2
unitcell_row_4927.png,2510.46,2
unitcell_row_4928.png,1811.54,1
unitcell_row_4929.png,3218.18,2
unitcell_row_4930.png,3108.49,2
unitcell_row_4931.png,1013.32,0
unitcell_row_4932.png,3823.2,3
unitcell_row_4933.png,2959.16,2
unitcell_row_4934.png,2487.74,1
unitcell_row_4935.png,2774.45,2
unitcell_row_4936.png,3166.25,2
unitcell_row_4937.png,2856.63,2
unitcell_row_4938.png,2842.28,2
unitcell_row_4939.png,2674.06,2
unitcell_row_4940.png,2723.29,2
unitcell_row_4941.png,2995.87,2
unitcell_row_4942.png,3486.25,2
unitcell_row_4943.png,3476.62,2
unitcell_row_4944.png,3468.45,2
unitcell_row_4945.png,3002.64,2
unitcell_row_4946.png,3023.43,2
unitcell_row_4947.png,3164.03,2
unitcell_row_4948.png,2554.6,2
unitcell_row_4949.png,3291.7,2
unitcell_row_4950.png,2999.85,2
unitcell_row_4951.png,3551.16,3
unitcell_row_4952.png,877.041,0
unitcell_row_4953.png,1274.55,0
unitcell_row_4954.png,3264.66,2
unitcell_row_4955.png,2929.98,2
unitcell_row_4956.png,4021.43,3
unitcell_row_4957.png,2951.55,2
unitcell_row_4958.png,2947.92,2
unitcell_row_4959.png,2950.63,2
unitcell_row_4960.png,3097.32,2
unitcell_row_4961.png,3124.7,2
unitcell_row_4962.png,2729.91,2
unitcell_row_4963.png,3175.06,2
unitcell_row_4964.png,2497.6,1
unitcell_row_4965.png,3282.6,2
unitcell_row_4966.png,1424.18,0
unitcell_row_4967.png,2496.58,1
unitcell_row_4968.png,798.066,0
unitcell_row_4969.png,2799.73,2
unitcell_row_4970.png,3194.64,2
unitcell_row_4971.png,3211.39,2
unitcell_row_4972.png,4011.02,3
unitcell_row_4973.png,3988.43,3
unitcell_row_4974.png,2126.79,1
unitcell_row_4975.png,2886.59,2
unitcell_row_4976.png,3180.61,2
unitcell_row_4977.png,3038.4,2
unitcell_row_4978.png,3562.69,3
unitcell_row_4979.png,3071.43,2
unitcell_row_4980.png,2282.68,1
unitcell_row_4981.png,2812.64,2
unitcell_row_4982.png,2730.47,2
unitcell_row_4983.png,2542.6,2
unitcell_row_4984.png,1547.26,1
unitcell_row_4985.png,2739.32,2
unitcell_row_4986.png,3048.6,2
unitcell_row_4987.png,1838.85,1
unitcell_row_4988.png,3151.77,2
unitcell_row_4989.png,810.705,0
unitcell_row_4990.png,2523.9,2
unitcell_row_4991.png,3234.24,2
unitcell_row_4992.png,1165.61,0
unitcell_row_4993.png,3332.93,2
unitcell_row_4994.png,2923.57,2
unitcell_row_4995.png,2899.28,2
unitcell_row_4996.png,3370.04,2
unitcell_row_4997.png,3290.0,2
unitcell_row_4998.png,2355.94,1
unitcell_row_4999.png,2822.11,2
unitcell_row_5000.png,3046.23,2
unitcell_row_5001.png,3393.13,2
unitcell_row_5002.png,2741.37,2
unitcell_row_5003.png,3710.99,3
unitcell_row_5004.png,3021.41,2
unitcell_row_5005.png,2765.07,2
unitcell_row_5006.png,1009.53,0
unitcell_row_5007.png,2775.28,2
unitcell_row_5008.png,2082.11,1
unitcell_row_5009.png,1619.34,1
unitcell_row_5010.png,3622.9,3
unitcell_row_5011.png,3094.43,2
unitcell_row_5012.png,1692.85,1
unitcell_row_5013.png,3642.49,3
unitcell_row_5014.png,2668.41,2
unitcell_row_5015.png,3032.47,2
unitcell_row_5016.png,3145.44,2
unitcell_row_5017.png,3454.73,2
unitcell_row_5018.png,2730.27,2
unitcell_row_5019.png,3219.85,2
unitcell_row_5020.png,2569.55,2
unitcell_row_5021.png,4016.73,3
unitcell_row_5022.png,2683.95,2
unitcell_row_5023.png,3761.89,3
unitcell_row_5024.png,3465.36,2
unitcell_row_5025.png,3301.49,2
unitcell_row_5026.png,2046.55,1
unitcell_row_5027.png,1835.04,1
unitcell_row_5028.png,3050.34,2
unitcell_row_5029.png,2761.86,2
unitcell_row_5030.png,2841.25,2
unitcell_row_5031.png,3026.64,2
unitcell_row_5032.png,3320.39,2
unitcell_row_5033.png,2778.17,2
unitcell_row_5034.png,3064.78,2
unitcell_row_5035.png,3324.48,2
unitcell_row_5036.png,2925.97,2
unitcell_row_5037.png,2817.51,2
unitcell_row_5038.png,3206.31,2
unitcell_row_5039.png,2548.64,2
unitcell_row_5040.png,880.334,0
unitcell_row_5041.png,3223.87,2
unitcell_row_5042.png,2775.71,2
unitcell_row_5043.png,3022.39,2
unitcell_row_5044.png,2125.38,1
unitcell_row_5045.png,3571.57,3
unitcell_row_5046.png,2254.13,1
unitcell_row_5047.png,3213.69,2
unitcell_row_5048.png,3236.97,2
unitcell_row_5049.png,3055.61,2
unitcell_row_5050.png,3359.48,2
unitcell_row_5051.png,2176.84,1
unitcell_row_5052.png,2918.02,2
unitcell_row_5053.png,3247.17,2
unitcell_row_5054.png,3451.26,2
unitcell_row_5055.png,3370.9,2
unitcell_row_5056.png,2703.45,2
unitcell_row_5057.png,2927.03,2
unitcell_row_5058.png,2911.81,2
unitcell_row_5059.png,1439.38,0
unitcell_row_5060.png,1735.98,1
unitcell_row_5061.png,2796.78,2
unitcell_row_5062.png,3673.75,3
unitcell_row_5063.png,1921.01,1
unitcell_row_5064.png,3336.35,2
unitcell_row_5065.png,2664.33,2
unitcell_row_5066.png,3106.86,2
unitcell_row_5067.png,1966.85,1
unitcell_row_5068.png,3331.69,2
unitcell_row_5069.png,1658.68,1
unitcell_row_5070.png,2500.58,2
unitcell_row_5071.png,3342.09,2
unitcell_row_5072.png,1712.88,1
unitcell_row_5073.png,2697.65,2
unitcell_row_5074.png,2735.76,2
unitcell_row_5075.png,3095.45,2
unitcell_row_5076.png,3222.7,2
unitcell_row_5077.png,2720.36,2
unitcell_row_5078.png,2633.99,2
unitcell_row_5079.png,2936.87,2
unitcell_row_5080.png,3237.73,2
unitcell_row_5081.png,3315.09,2
unitcell_row_5082.png,3393.98,2
unitcell_row_5083.png,2452.84,1
unitcell_row_5084.png,2856.97,2
unitcell_row_5085.png,2963.47,2
unitcell_row_5086.png,3084.62,2
unitcell_row_5087.png,3257.53,2
unitcell_row_5088.png,2475.98,1
unitcell_row_5089.png,2845.23,2
unitcell_row_5090.png,3144.69,2
unitcell_row_5091.png,2958.46,2
unitcell_row_5092.png,1830.52,1
unitcell_row_5093.png,3667.02,3
unitcell_row_5094.png,3407.17,2
unitcell_row_5095.png,3781.41,3
unitcell_row_5096.png,3126.63,2
unitcell_row_5097.png,1605.53,1
unitcell_row_5098.png,2719.46,2
unitcell_row_5099.png,1803.02,1
unitcell_row_5100.png,2833.41,2
unitcell_row_5101.png,2555.55,2
unitcell_row_5102.png,3098.58,2
unitcell_row_5103.png,3006.24,2
unitcell_row_5104.png,2808.32,2
unitcell_row_5105.png,2978.24,2
unitcell_row_5106.png,1029.04,0
unitcell_row_5107.png,3059.93,2
unitcell_row_5108.png,1351.69,0
unitcell_row_5109.png,1246.07,0
unitcell_row_5110.png,2372.77,1
unitcell_row_5111.png,2849.75,2
unitcell_row_5112.png,2967.37,2
unitcell_row_5113.png,2891.24,2
unitcell_row_5114.png,2778.7,2
unitcell_row_5115.png,3111.36,2
unitcell_row_5116.png,3399.46,2
unitcell_row_5117.png,3356.26,2
unitcell_row_5118.png,3359.29,2
unitcell_row_5119.png,2711.02,2
unitcell_row_5120.png,3202.74,2
unitcell_row_5121.png,3163.52,2
unitcell_row_5122.png,3358.11,2
unitcell_row_5123.png,2883.64,2
unitcell_row_5124.png,3088.23,2
unitcell_row_5125.png,3170.98,2
unitcell_row_5126.png,2664.29,2
unitcell_row_5127.png,2808.15,2
unitcell_row_5128.png,2995.29,2
unitcell_row_5129.png,2845.92,2
unitcell_row_5130.png,2526.12,2
unitcell_row_5131.png,2684.2,2
unitcell_row_5132.png,3470.83,2
unitcell_row_5133.png,3141.94,2
unitcell_row_5134.png,1737.31,1
unitcell_row_5135.png,3204.77,2
unitcell_row_5136.png,3012.74,2
unitcell_row_5137.png,2878.44,2
unitcell_row_5138.png,2774.94,2
unitcell_row_5139.png,3176.98,2
unitcell_row_5140.png,3083.64,2
unitcell_row_5141.png,3258.55,2
unitcell_row_5142.png,3140.73,2
unitcell_row_5143.png,2910.31,2
unitcell_row_5144.png,3128.04,2
unitcell_row_5145.png,3131.37,2
unitcell_row_5146.png,2844.64,2
unitcell_row_5147.png,3431.5,2
unitcell_row_5148.png,3728.99,3
unitcell_row_5149.png,2781.17,2
unitcell_row_5150.png,3278.02,2
unitcell_row_5151.png,2850.93,2
unitcell_row_5152.png,3278.94,2
unitcell_row_5153.png,2889.03,2
unitcell_row_5154.png,2793.03,2
unitcell_row_5155.png,2836.14,2
unitcell_row_5156.png,3839.57,3
unitcell_row_5157.png,3209.67,2
unitcell_row_5158.png,2718.02,2
unitcell_row_5159.png,2519.13,2
unitcell_row_5160.png,4357.31,3
unitcell_row_5161.png,2759.83,2
unitcell_row_5162.png,3031.26,2
unitcell_row_5163.png,2983.62,2
unitcell_row_5164.png,3662.0,3
unitcell_row_5165.png,2789.15,2
unitcell_row_5166.png,2769.48,2
unitcell_row_5167.png,2791.41,2
unitcell_row_5168.png,2826.88,2
unitcell_row_5169.png,3782.49,3
unitcell_row_5170.png,2692.34,2
unitcell_row_5171.png,2943.91,2
unitcell_row_5172.png,2448.56,1
unitcell_row_5173.png,2685.96,2
unitcell_row_5174.png,2832.26,2
unitcell_row_5175.png,3532.66,3
unitcell_row_5176.png,3942.93,3
unitcell_row_5177.png,3319.54,2
unitcell_row_5178.png,3325.51,2
unitcell_row_5179.png,4128.2,3
unitcell_row_5180.png,3094.0,2
unitcell_row_5181.png,1006.89,0
unitcell_row_5182.png,2798.48,2
unitcell_row_5183.png,3443.2,2
unitcell_row_5184.png,4029.93,3
unitcell_row_5185.png,1097.0,0
unitcell_row_5186.png,2885.02,2
unitcell_row_5187.png,2949.04,2
unitcell_row_5188.png,3375.43,2
unitcell_row_5189.png,3754.93,3
unitcell_row_5190.png,3316.9,2
unitcell_row_5191.png,1537.71,1
unitcell_row_5192.png,3101.22,2
unitcell_row_5193.png,2682.76,2
unitcell_row_5194.png,1001.41,0
unitcell_row_5195.png,3195.75,2
unitcell_row_5196.png,3310.53,2
unitcell_row_5197.png,1008.43,0
unitcell_row_5198.png,970.715,0
unitcell_row_5199.png,2976.46,2
unitcell_row_5200.png,3079.23,2
unitcell_row_5201.png,919.874,0
unitcell_row_5202.png,1870.93,1
unitcell_row_5203.png,3141.21,2
unitcell_row_5204.png,3277.88,2
unitcell_row_5205.png,2640.3,2
unitcell_row_5206.png,2403.05,1
unitcell_row_5207.png,2341.37,1
unitcell_row_5208.png,3324.8,2
unitcell_row_5209.png,2420.73,1
unitcell_row_5210.png,3031.32,2
unitcell_row_5211.png,2601.58,2
unitcell_row_5212.png,2415.21,1
unitcell_row_5213.png,3345.48,2
unitcell_row_5214.png,2527.84,2
unitcell_row_5215.png,2054.07,1
unitcell_row_5216.png,3141.09,2
unitcell_row_5217.png,3287.53,2
unitcell_row_5218.png,1607.2,1
unitcell_row_5219.png,1119.97,0
unitcell_row_5220.png,2895.21,2
unitcell_row_5221.png,3329.75,2
unitcell_row_5222.png,2522.89,2
unitcell_row_5223.png,1769.88,1
unitcell_row_5224.png,2723.59,2
unitcell_row_5225.png,2697.41,2
unitcell_row_5226.png,2493.16,1
unitcell_row_5227.png,2628.73,2
unitcell_row_5228.png,2794.0,2
unitcell_row_5229.png,4101.04,3
unitcell_row_5230.png,2620.2,2
unitcell_row_5231.png,3276.1,2
unitcell_row_5232.png,1885.01,1
unitcell_row_5233.png,2839.82,2
unitcell_row_5234.png,2777.8,2
unitcell_row_5235.png,2955.38,2
unitcell_row_5236.png,3538.87,3
unitcell_row_5237.png,1226.15,0
unitcell_row_5238.png,2985.23,2
unitcell_row_5239.png,2783.45,2
unitcell_row_5240.png,4145.15,3
unitcell_row_5241.png,1836.1,1
unitcell_row_5242.png,2557.23,2
unitcell_row_5243.png,2567.02,2
unitcell_row_5244.png,2731.25,2
unitcell_row_5245.png,2405.55,1
unitcell_row_5246.png,648.873,0
unitcell_row_5247.png,3374.59,2
unitcell_row_5248.png,2698.0,2
unitcell_row_5249.png,3664.48,3
unitcell_row_5250.png,3040.08,2
unitcell_row_5251.png,3331.66,2
unitcell_row_5252.png,2581.25,2
unitcell_row_5253.png,3447.41,2
unitcell_row_5254.png,3178.96,2
unitcell_row_5255.png,1895.83,1
unitcell_row_5256.png,3056.61,2
unitcell_row_5257.png,2877.26,2
unitcell_row_5258.png,3390.9,2
unitcell_row_5259.png,3362.97,2
unitcell_row_5260.png,3342.84,2
unitcell_row_5261.png,3064.95,2
unitcell_row_5262.png,3779.04,3
unitcell_row_5263.png,2850.94,2
unitcell_row_5264.png,2561.27,2
unitcell_row_5265.png,3296.58,2
unitcell_row_5266.png,2920.34,2
unitcell_row_5267.png,1244.23,0
unitcell_row_5268.png,2432.53,1
unitcell_row_5269.png,3097.87,2
unitcell_row_5270.png,937.474,0
unitcell_row_5271.png,3767.41,3
unitcell_row_5272.png,3195.72,2
unitcell_row_5273.png,3484.69,2
unitcell_row_5274.png,2477.35,1
unitcell_row_5275.png,3152.51,2
unitcell_row_5276.png,2339.12,1
unitcell_row_5277.png,3717.86,3
unitcell_row_5278.png,2700.8,2
unitcell_row_5279.png,1812.43,1
unitcell_row_5280.png,2327.29,1
unitcell_row_5281.png,3561.5,3
unitcell_row_5282.png,3723.54,3
unitcell_row_5283.png,3669.3,3
unitcell_row_5284.png,3076.58,2
unitcell_row_5285.png,3505.88,3
unitcell_row_5286.png,2972.12,2
unitcell_row_5287.png,802.243,0
unitcell_row_5288.png,3219.05,2
unitcell_row_5289.png,2737.15,2
unitcell_row_5290.png,966.81,0
unitcell_row_5291.png,2734.84,2
unitcell_row_5292.png,3165.16,2
unitcell_row_5293.png,3312.99,2
unitcell_row_5294.png,3060.94,2
unitcell_row_5295.png,2283.57,1
unitcell_row_5296.png,3363.45,2
unitcell_row_5297.png,2691.2,2
unitcell_row_5298.png,4260.33,3
unitcell_row_5299.png,2749.91,2
unitcell_row_5300.png,3593.71,3
unitcell_row_5301.png,2612.32,2
unitcell_row_5302.png,3111.61,2
unitcell_row_5303.png,2012.15,1
unitcell_row_5304.png,3465.13,2
unitcell_row_5305.png,2767.46,2
unitcell_row_5306.png,2569.58,2
unitcell_row_5307.png,3062.03,2
unitcell_row_5308.png,4013.78,3
unitcell_row_5309.png,1744.07,1
unitcell_row_5310.png,3539.02,3
unitcell_row_5311.png,3501.58,3
unitcell_row_5312.png,3015.53,2
unitcell_row_5313.png,2894.28,2
unitcell_row_5314.png,3092.88,2
unitcell_row_5315.png,2871.57,2
unitcell_row_5316.png,2640.13,2
unitcell_row_5317.png,3028.88,2
unitcell_row_5318.png,2503.0,2
unitcell_row_5319.png,1057.58,0
unitcell_row_5320.png,3137.22,2
unitcell_row_5321.png,3063.36,2
unitcell_row_5322.png,2773.07,2
unitcell_row_5323.png,3493.59,2
unitcell_row_5324.png,3096.39,2
unitcell_row_5325.png,2415.58,1
unitcell_row_5326.png,1742.06,1
unitcell_row_5327.png,2860.96,2
unitcell_row_5328.png,3056.57,2
unitcell_row_5329.png,3047.8,2
unitcell_row_5330.png,3411.19,2
unitcell_row_5331.png,2426.25,1
unitcell_row_5332.png,2614.21,2
unitcell_row_5333.png,2508.53,2
unitcell_row_5334.png,3153.61,2
unitcell_row_5335.png,2766.31,2
unitcell_row_5336.png,4014.04,3
unitcell_row_5337.png,2369.87,1
unitcell_row_5338.png,3449.18,2
unitcell_row_5339.png,3229.78,2
unitcell_row_5340.png,2707.95,2
unitcell_row_5341.png,3109.69,2
unitcell_row_5342.png,2271.01,1
unitcell_row_5343.png,3083.69,2
unitcell_row_5344.png,3022.67,2
unitcell_row_5345.png,3352.27,2
unitcell_row_5346.png,2620.74,2
unitcell_row_5347.png,2657.86,2
unitcell_row_5348.png,3263.19,2
unitcell_row_5349.png,2927.91,2
unitcell_row_5350.png,2749.09,2
unitcell_row_5351.png,2394.73,1
unitcell_row_5352.png,2833.86,2
unitcell_row_5353.png,2679.22,2
unitcell_row_5354.png,3714.94,3
unitcell_row_5355.png,3282.33,2
unitcell_row_5356.png,3393.88,2
unitcell_row_5357.png,3276.3,2
unitcell_row_5358.png,2659.7,2
unitcell_row_5359.png,3754.6,3
unitcell_row_5360.png,2654.42,2
unitcell_row_5361.png,2569.54,2
unitcell_row_5362.png,3018.91,2
unitcell_row_5363.png,1030.73,0
unitcell_row_5364.png,2422.39,1
unitcell_row_5365.png,3256.23,2
unitcell_row_5366.png,4052.51,3
unitcell_row_5367.png,3277.19,2
unitcell_row_5368.png,3114.84,2
unitcell_row_5369.png,2892.02,2
unitcell_row_5370.png,2599.47,2
unitcell_row_5371.png,1435.81,0
unitcell_row_5372.png,3246.95,2
unitcell_row_5373.png,2499.08,1
unitcell_row_5374.png,3243.17,2
unitcell_row_5375.png,3121.62,2
unitcell_row_5376.png,3060.21,2
unitcell_row_5377.png,3148.35,2
unitcell_row_5378.png,2899.79,2
unitcell_row_5379.png,1392.52,0
unitcell_row_5380.png,2486.03,1
unitcell_row_5381.png,3400.22,2
unitcell_row_5382.png,1057.65,0
unitcell_row_5383.png,1882.55,1
unitcell_row_5384.png,2493.38,1
unitcell_row_5385.png,3134.31,2
unitcell_row_5386.png,1501.41,1
unitcell_row_5387.png,3343.72,2
unitcell_row_5388.png,3240.31,2
unitcell_row_5389.png,2413.18,1
unitcell_row_5390.png,3485.99,2
unitcell_row_5391.png,3983.28,3
unitcell_row_5392.png,3059.04,2
unitcell_row_5393.png,3207.41,2
unitcell_row_5394.png,2036.84,1
unitcell_row_5395.png,3188.63,2
unitcell_row_5396.png,3448.07,2
unitcell_row_5397.png,1614.01,1
unitcell_row_5398.png,1802.21,1
unitcell_row_5399.png,2928.13,2
unitcell_row_5400.png,2654.79,2
unitcell_row_5401.png,2430.09,1
unitcell_row_5402.png,2408.55,1
unitcell_row_5403.png,3343.83,2
unitcell_row_5404.png,3390.1,2
unitcell_row_5405.png,3296.93,2
unitcell_row_5406.png,3256.4,2
unitcell_row_5407.png,2485.11,1
unitcell_row_5408.png,3583.53,3
unitcell_row_5409.png,2800.92,2
unitcell_row_5410.png,1818.21,1
unitcell_row_5411.png,2871.14,2
unitcell_row_5412.png,2955.83,2
unitcell_row_5413.png,3219.89,2
unitcell_row_5414.png,2936.43,2
unitcell_row_5415.png,3713.09,3
unitcell_row_5416.png,2891.01,2
unitcell_row_5417.png,3749.52,3
unitcell_row_5418.png,3586.23,3
unitcell_row_5419.png,3715.92,3
unitcell_row_5420.png,3045.58,2
unitcell_row_5421.png,2127.31,1
unitcell_row_5422.png,3539.08,3
unitcell_row_5423.png,2758.88,2
unitcell_row_5424.png,1627.47,1
unitcell_row_5425.png,1022.42,0
unitcell_row_5426.png,3089.37,2
unitcell_row_5427.png,2587.34,2
unitcell_row_5428.png,1484.75,0
unitcell_row_5429.png,2803.34,2
unitcell_row_5430.png,2972.36,2
unitcell_row_5431.png,3556.98,3
unitcell_row_5432.png,3106.9,2
unitcell_row_5433.png,3223.87,2
unitcell_row_5434.png,2803.78,2
unitcell_row_5435.png,3163.29,2
unitcell_row_5436.png,3043.6,2
unitcell_row_5437.png,735.525,0
unitcell_row_5438.png,2429.78,1
unitcell_row_5439.png,3439.63,2
unitcell_row_5440.png,3126.04,2
unitcell_row_5441.png,3151.36,2
unitcell_row_5442.png,2130.17,1
unitcell_row_5443.png,2731.11,2
unitcell_row_5444.png,3569.58,3
unitcell_row_5445.png,2845.71,2
unitcell_row_5446.png,3566.06,3
unitcell_row_5447.png,3444.59,2
unitcell_row_5448.png,3150.72,2
unitcell_row_5449.png,2534.56,2
unitcell_row_5450.png,2532.0,2
unitcell_row_5451.png,3043.32,2
unitcell_row_5452.png,2989.68,2
unitcell_row_5453.png,2770.98,2
unitcell_row_5454.png,3278.75,2
unitcell_row_5455.png,2655.23,2
unitcell_row_5456.png,3374.79,2
unitcell_row_5457.png,3136.95,2
unitcell_row_5458.png,3015.79,2
unitcell_row_5459.png,1719.17,1
unitcell_row_5460.png,3281.86,2
unitcell_row_5461.png,3468.31,2
unitcell_row_5462.png,3198.98,2
unitcell_row_5463.png,2758.71,2
unitcell_row_5464.png,2940.66,2
unitcell_row_5465.png,3128.82,2
unitcell_row_5466.png,2799.39,2
unitcell_row_5467.png,3164.09,2
unitcell_row_5468.png,2928.08,2
unitcell_row_5469.png,2522.85,2
unitcell_row_5470.png,1814.06,1
unitcell_row_5471.png,2857.58,2
unitcell_row_5472.png,2773.77,2
unitcell_row_5473.png,2848.4,2
unitcell_row_5474.png,3488.45,2
unitcell_row_5475.png,2575.74,2
unitcell_row_5476.png,3334.03,2
unitcell_row_5477.png,2388.79,1
unitcell_row_5478.png,3311.6,2
unitcell_row_5479.png,2467.78,1
unitcell_row_5480.png,2715.71,2
unitcell_row_5481.png,3137.84,2
unitcell_row_5482.png,3560.11,3
unitcell_row_5483.png,2484.56,1
unitcell_row_5484.png,3365.22,2
unitcell_row_5485.png,2577.85,2
unitcell_row_5486.png,3446.13,2
unitcell_row_5487.png,3666.57,3
unitcell_row_5488.png,2746.24,2
unitcell_row_5489.png,2909.92,2
unitcell_row_5490.png,2024.67,1
unitcell_row_5491.png,3045.59,2
unitcell_row_5492.png,2991.34,2
unitcell_row_5493.png,3082.69,2
unitcell_row_5494.png,3211.66,2
unitcell_row_5495.png,3427.94,2
